alpha,beta,gamma,discriminant,is_hyperbolic,is_positive_on_grid
2.683660641375705536e-02,-1.214062929612680919e-01,4.232092320738291003e-01,-3.069051039673762957e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.722883430964510548e-02,6.170991817394053114e-02,3.419921552458500269e-01,-6.079944934018427505e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.492743400959761768e-02,9.863920738233528107e-03,2.580351240836557536e-01,-1.530991221533826302e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.604179122961855844e-02,-1.372547809311303879e-01,1.505472467967062244e-01,3.156795003357856094e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.919645090189500386e-02,1.698508799363371846e-01,1.365014435497500511e-01,7.447832894605748572e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.701110861624794940e-02,1.865705099114480237e-01,2.520925126172322006e-01,-2.512338294659230420e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.128106329012088502e-02,7.207455462402412305e-02,2.941490210421096041e-01,-1.984447430984549732e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.958278768328703623e-02,-6.275328793493897828e-02,2.075187017574139647e-01,-4.552019584184808371e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.643834843377799310e-02,9.474363141370162333e-02,2.675174788807139770e-01,-1.931452558164129668e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.012532951745097221e-02,-5.647527452805958803e-02,2.394710925228329401e-01,-3.524596935651094776e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.418408112418222816e-02,7.484433960860020774e-02,4.279791159126598576e-01,-1.868028682679634400e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.453783558725486175e-02,6.076234899215812724e-02,2.990906628351865937e-01,-1.370046047287926290e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.755692683947522502e-03,-9.282046139357058578e-02,3.217388667034239980e-01,1.208317888409469673e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.806693675239470082e-02,-1.147535963966400535e-01,1.943275963380331206e-01,-8.752296831735680016e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.598014698799883962e-02,1.094177055467485116e-01,3.707354334615344804e-01,-1.172539259438417671e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.872983745443152520e-02,2.114340799238031421e-01,1.400638913880283554e-01,1.740320751093008336e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.477132683847217839e-02,1.751016521241712254e-01,1.871753125968028120e-01,1.960127770277198672e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.538964669969421412e-02,-1.241126835033369152e-01,4.280669420029791228e-01,-2.806991547869705159e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.594828986552084771e-02,-3.599942683862220050e-02,3.977808256790484887e-01,-8.772466901944118989e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.607008499606796800e-02,-6.527759702110383366e-02,3.598098279460896221e-01,-3.325992651505096931e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.368430525646292806e-02,6.106005752644177997e-02,4.078811038401258804e-01,-1.859794750803296648e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.383924478067830810e-02,-6.901729221312691287e-02,1.943933695986442278e-01,-3.710058221381695720e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.394986374709357435e-02,5.577218841490499956e-02,3.923271942458623762e-01,-1.878110661544951654e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.690768022183952807e-02,5.326071401508225556e-02,2.703479535918104082e-01,-5.870279590912946127e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.712737874133168997e-02,2.720081124649337267e-02,3.678404870095197676e-01,-8.331516713868757085e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.647111565988351733e-02,1.435996998079329123e-01,4.095459191550077094e-01,-6.361839024813298327e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.912992434688249796e-02,4.901222195118157265e-02,1.526660549027140101e-01,-9.279762421911832287e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.243649568236168568e-02,2.114238563320691155e-01,2.961858836476622958e-01,-5.576316864038602383e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.380704483272153352e-02,8.962289403322437620e-02,3.892286371470560780e-01,-2.903327132406570074e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.242468053933250965e-02,1.523575337230894666e-01,3.035711967650994714e-01,8.125717519185497728e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.221339628739069982e-02,6.134624744730921009e-03,3.883506144374347935e-01,-5.000273534454037494e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.311709003912586796e-03,-1.494438473570383064e-01,3.266812431691423768e-01,1.539252070987020236e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.848410923528872457e-02,4.180731599320014480e-02,3.626588714787323253e-01,-2.506585311168240196e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.904628085872719617e-02,1.005998700506113286e-01,2.753737604036221032e-01,-3.288895090517483105e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.865766559927699381e-02,-1.155372462957584140e-01,3.740891163777712025e-01,-7.442392188965853139e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.258537360036580233e-03,-1.501245507022688219e-01,3.410389434716044610e-01,1.127144930000748523e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.999523126994430341e-03,9.238693094485217472e-02,2.873692734846934327e-01,-2.958877775382232761e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.047840912129944069e-02,5.272240861549706836e-02,3.054220512220550687e-01,-3.445546055702963101e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.023130424533042704e-02,-2.927219517180207342e-02,1.307047187574326974e-01,-2.540501256664371918e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.440049498483659748e-02,-1.571907734989976824e-01,3.777073125710842527e-01,2.952250231549158332e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.663055411819898799e-02,1.680425502822687767e-01,2.086662983506686608e-01,-2.335949832144867261e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.343272029060637640e-02,1.906985940241458510e-01,1.844916131503595569e-01,1.907339229512546377e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.077882828573356641e-02,-5.531354256224517429e-02,3.395098027080047376e-01,-3.873926768470652149e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.309331613154432819e-02,-1.144985567266288418e-01,1.642267737312740339e-01,4.508827229572361095e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.159896915970566683e-02,1.517451909438697899e-01,3.557006001440528031e-01,-5.038853421309560932e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.808732658598388221e-02,-1.758626446584005409e-01,2.798939096277928140e-01,-5.182168103278414484e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.476170497860582465e-03,5.147222031969406197e-02,3.079082443711295136e-01,-5.326875688338296097e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.867946527367437104e-02,-5.820143767609856078e-02,3.293387673817175787e-01,-4.756718231729867991e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.916350649518210048e-02,-4.159910181634904336e-02,3.073992099834490510e-01,-2.183290175659971522e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.681690362461640026e-02,-1.746292629161585452e-01,3.259637741146078627e-01,-3.054707892471848069e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.649823967773175831e-03,5.570032755601522778e-02,1.777586832983946152e-01,-9.146945876688955014e-04,0.000000000000000000e+00,1.000000000000000000e+00
2.789881258745330675e-02,-1.312083386291366949e-01,4.004644078042760014e-01,-2.747429771928967465e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.017845390739239325e-02,-4.661489453542519423e-02,2.671799338117413214e-01,-4.076655822999198514e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.273160070670312768e-02,-1.441034890673244806e-01,3.914346621660555470e-01,-1.482593021111152515e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.559310852160033567e-02,-1.357358612418929633e-02,2.836298242936398650e-01,-2.885163325216745858e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.645742153730227045e-02,7.022409455829425884e-02,4.063925383025178140e-01,-3.807697132540363572e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.246815731137387750e-02,-6.269854809550015617e-02,4.193869282091913786e-01,-6.731125223280345904e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.612131321578019832e-02,-9.981604821846375153e-02,4.003190806229851573e-01,-7.990248655763217134e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.609768061902164343e-02,-7.540776569459245460e-02,4.078829522976876176e-01,-8.583881922470672221e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.711084098500669642e-02,8.518120654060468144e-02,3.250702356925109782e-01,-1.499306249985966032e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.514004553318590685e-02,6.652652942935369240e-02,1.828840767319491467e-01,-2.128044001670677254e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.960045163919012776e-02,1.598251712847345574e-02,2.815439134411191202e-01,-3.307986712272676516e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.743291325935271766e-02,3.487087494594515169e-02,3.794538964693108252e-01,-2.524396953279586103e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.207634042627157733e-02,-5.713684467458741978e-02,3.475792315424248713e-01,-5.523482926655583214e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.172645246806380215e-02,-8.759650053293488448e-02,2.097523598739027273e-01,-3.572583498671010743e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.309743760849298055e-02,-2.051551371746423991e-02,4.462017007912462696e-01,-7.649971353952529640e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.830548177258024475e-02,-9.424803870908392278e-02,4.092827873272482653e-01,-2.108578161249013982e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.251264100334390728e-02,5.316547589303916022e-03,3.238498148354404527e-01,-6.799657058354220684e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.555461744182943279e-02,7.774974000512330230e-03,2.196781485716207127e-01,-3.996896585332956192e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.653099186846164317e-02,-1.507722732726283488e-01,2.906810059073223207e-01,-8.115943228377556912e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.865708892544297837e-02,2.144153261152716428e-01,2.434654039228495714e-01,8.327276994260335297e-03,1.000000000000000000e+00,0.000000000000000000e+00
4.475087285230118506e-02,-1.791634463577688463e-01,4.008306240980707424e-01,-3.965054066649206788e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.511426883524329023e-02,1.474366103636166048e-01,2.843509227104674131e-01,-2.957558180732515474e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.601519956346825396e-02,2.151402929117413043e-02,4.317276924708002839e-01,-4.446307485047257951e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.122974716445458189e-02,-2.893577145633163816e-02,1.555958338945687969e-01,-6.151928628140863192e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.139291646609778025e-02,1.184620604524592169e-01,4.461506860873686309e-01,-5.983665255538454797e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.519309692817545326e-02,1.283027864099661741e-02,4.303589715051188702e-01,-6.041804394235256864e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.682352803386974849e-02,-7.768817783113153574e-02,4.174342213984812422e-01,-5.545015004113274665e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.055632821971980245e-02,1.571790711429489895e-01,2.465777677891659025e-01,-2.515900583477947636e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.263815005549742077e-02,-5.969611497934411426e-02,3.061997732156565011e-01,-6.090753229431295629e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.834007378754437922e-02,-1.663306037180189156e-01,1.644573310043469239e-01,2.444644910763564549e-03,1.000000000000000000e+00,0.000000000000000000e+00
4.591493238658495013e-02,8.462967495596773748e-02,3.603109862659849005e-01,-5.901243640703298515e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.262226266364141369e-02,1.288575637052950529e-01,2.862000253668088856e-01,-3.218969889803568324e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.275462763769387831e-02,1.029698774420413354e-01,3.004622225906742883e-01,-2.876331722017670678e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.721319706317604420e-02,-8.506886608088173873e-02,2.374058553164308805e-01,-2.810181153508181998e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.495374347930228776e-02,1.739133253435071191e-02,3.549280647808034095e-01,-4.932179967249317870e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.275901243744844260e-02,5.398004614168780413e-02,4.102610328323518796e-01,-5.084513972716309116e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.522371237884202949e-02,9.261726143064585859e-03,1.577778493997028797e-01,-1.583319280089231021e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.386722886069433641e-02,1.144689680566838841e-01,1.912241670943360949e-01,-2.045075255852947180e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.481816709050532380e-03,-1.739180778309947772e-01,3.213603908104250007e-01,1.805917650357476839e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.021296689710226135e-02,-7.895446934957349450e-02,2.117394107507911127e-01,-1.935529500102962236e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.497478001971648237e-02,2.049373230863619777e-01,3.065878320494779263e-01,-8.920615368051762473e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.120568285022622512e-02,-1.635802472768048410e-01,2.112282443060997661e-01,-1.650584864865237492e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.749605331453982421e-02,-2.886405815879761194e-02,2.159252104922064208e-01,-2.291523054519331581e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.998419352705658514e-02,-1.172440852634757530e-01,2.760515115971213240e-01,-1.936255225938919231e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.258549767701446331e-02,9.757521309504479934e-02,2.775188912333786395e-01,-2.665144253190815382e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.352507893921704119e-02,1.328557196318817524e-01,3.079457046507388385e-01,-4.828063036278928966e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.343355770755676082e-02,-8.578041907042224801e-02,2.120684556987428304e-01,-2.948526973827790554e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.218610251114851356e-02,1.120655049245238288e-01,3.397280065546352534e-01,-3.117940438551402085e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.990361698316427813e-02,-1.437774618444561114e-01,3.754707058370529982e-01,-9.220941935082153929e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.891897725519749940e-02,-1.782683837658617654e-01,3.080283621113014680e-01,-4.081524759427346966e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.577599198053914450e-02,-9.968843085523314274e-02,2.130385030879906882e-01,-1.202733174218984825e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.448240013159198522e-02,3.226991949432267415e-03,3.644894040376817079e-01,-3.568388825646238993e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.468703598872083391e-02,8.433893003533898813e-02,2.638945502561019230e-01,-1.894604191809294222e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.399372171797539505e-02,-4.185777370195792324e-03,3.038728460201933212e-01,-1.699172744723024403e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.274388216378600752e-02,-1.270544452568959370e-01,2.716876537488656096e-01,-1.944160201929583109e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.364430341312493702e-02,-1.687433062521107585e-01,1.616793884067471709e-01,1.965029288061310997e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.945962332906133949e-02,9.802721766207622700e-02,2.101644122948576610e-01,-6.749545799157843223e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.647444573050497213e-02,-3.574194552562684479e-02,2.003170904700934118e-01,-3.596101632982316720e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.284642220218236430e-02,-1.195965687446190473e-02,3.041605975646500259e-01,-1.548646842177943753e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.690593711771233007e-03,-8.020186455057026764e-02,2.486069796217751371e-01,-1.215402019338631366e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.433261715842713918e-02,7.306599190905538332e-02,3.653190930304069939e-01,-7.405633051548557444e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.413155007033244093e-02,-9.503863541081365718e-02,2.081425280965575886e-01,-2.733164009498759150e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.081594722034727798e-02,3.744180125792700986e-02,2.234883370335785102e-01,-8.267063749435371242e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.674941672986724306e-02,1.042988521784158906e-01,4.113287170138811844e-01,-4.958611117228396703e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.224334075488043128e-02,-8.842563775060710562e-02,2.677745609545545413e-01,-2.671669224578322038e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.980718462204245772e-02,3.018684525399689678e-02,2.669665849632613663e-01,-2.024018011874525319e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.128459735218624055e-03,8.330145449610865116e-02,2.390039532325888838e-01,-1.787819533399790869e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.903526740391548483e-02,1.406357000746347730e-01,2.402545470686121287e-01,-2.734538370658134987e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.008317766185508918e-02,1.832594193612461786e-01,4.363295535112117762e-01,-3.637388526541013994e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.295250126421955764e-02,5.681809513563784719e-02,1.911071116886421395e-01,-6.672964488151548676e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.091720459605624083e-02,4.489349267772285712e-02,4.356720665236039625e-01,-3.443674132423864276e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.059578406914810866e-02,1.341545984305610451e-01,1.738815228361767773e-01,-1.719323165207028992e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.484278812399431130e-02,-8.741643186440102575e-02,2.929410328758133564e-01,-5.662117943542567533e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.442435207419353854e-02,6.458915494049088935e-03,1.983210902476919835e-01,-2.726658254833857001e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.536075438692590528e-02,-7.097720305141051733e-02,1.607863382224870852e-01,-4.841434447834124313e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.771984056774985723e-03,-8.799787798222338808e-02,1.749932801711741315e-01,3.703392836611175097e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.170364126224416462e-02,1.163998332365200339e-01,3.216537887377701188e-01,-1.509161038624461451e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.195066712010658339e-02,-1.692342345905590850e-01,1.574279937701340559e-01,-4.073731041501407052e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.566999446220846443e-02,6.950532763072475584e-03,2.611184506800087179e-01,-4.765280288045526530e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.906404354426661715e-02,5.049777809362865355e-02,1.952748813945427986e-01,-1.234088977563489037e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.230897169915507294e-02,7.729614317017030611e-02,2.777412478790438066e-01,-2.991944272066469554e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.279215253423679130e-02,1.531180582779214649e-01,1.531447881971234881e-01,1.560893380903699557e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.109847085761213326e-02,1.392576187715394709e-01,1.682494978563865151e-01,1.192343579085149846e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.248519694424653319e-03,-1.068009582331014978e-01,1.531072979165778170e-01,7.579668813941174352e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.288256553541620691e-02,-6.851924612475493448e-02,4.373698283275206933e-01,-5.283248108326899645e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.417765211203353304e-02,1.311372522404164465e-01,1.602585175225288983e-01,-1.112240121523543762e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.374379571315967996e-03,2.170062422064266694e-01,2.712028181878723965e-01,3.800708779529096693e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.731793133312540242e-02,-9.900326934541037183e-02,3.110139104212457095e-01,-2.418337925305774974e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.664458873729414812e-02,2.139983720180337889e-01,2.118466996130365099e-01,1.474316249567753090e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.851636382687578603e-02,-1.123888327769516499e-01,4.291010008023944389e-01,-3.631435129646479187e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.154524144900425639e-03,2.418759691867378159e-02,1.251498659291222226e-01,-2.996511105383586719e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.475188147302800901e-02,-1.310923126370183989e-01,3.160759604782333865e-01,-1.410870440840110082e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.841419701239437434e-02,1.222529054190835685e-01,4.299997114274931032e-01,-5.112660163678640207e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.654892708871449555e-02,-9.872635480711232370e-02,4.002270552024619898e-01,-1.674642028840599151e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.006677944257240609e-02,-2.467316241580358449e-02,3.024755001724910852e-01,-4.786811166517526694e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.073878772564735129e-02,-9.502822216251299858e-02,3.410407306759732360e-01,-3.290235149682571580e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.173652802804311140e-02,-1.013791641547327205e-01,3.883709878811687499e-01,-5.455929155921251938e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.337591213752832964e-02,-1.415676038127132164e-01,1.651603092713002652e-01,-2.008117434110359006e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.948439424368907880e-03,-1.428864363727416209e-01,2.737695583543876543e-01,1.390252716287232460e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.949948966806117845e-02,2.095524072036619723e-01,2.762808781128796021e-01,-2.184207364619123598e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.150489886107709692e-02,1.426621068941451020e-01,2.453553259452574686e-01,-2.038131521006158325e-02,0.000000000000000000e+00,1.000000000000000000e+00
6.462871362811698460e-03,8.250939930601003391e-02,1.760194734638421132e-01,2.257436116451973750e-03,1.000000000000000000e+00,0.000000000000000000e+00
2.311707110909488189e-02,4.417816438863830797e-02,3.512722853974784010e-01,-3.052983539200157179e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.620749534713501055e-02,-1.117857132432732298e-01,4.042747052156019927e-01,-1.371307592967767677e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.389265945235712951e-02,-1.244161550867813326e-01,3.226355557969673438e-01,-2.826052843281630020e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.369757159449284639e-02,1.610306769254634118e-01,3.399218013107689340e-01,-1.988727803372146094e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.489661637846327102e-02,1.571215991624588804e-01,3.066717535056053268e-01,-5.853159081190419111e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.357886299465121849e-02,-7.156599239160539583e-02,2.147425691069489995e-01,-3.231125672592928544e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.233640886216828214e-02,-5.424039520257700753e-02,3.452611987160488782e-01,-6.933690456925012402e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.059198334365290942e-02,-1.374766460942311586e-01,2.852410277269846750e-01,-4.594885746203539872e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.036797068926161372e-02,-1.174455682005787899e-01,2.688846141905865128e-01,2.642310295071130868e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.987002836542102552e-02,5.029320663659811452e-02,4.364484442164724420e-01,-1.019913163073447593e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.116713316412668799e-02,-1.010993666077077968e-01,1.459659222176309390e-01,-1.965354918965661959e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.090173386702566180e-02,-1.131621788554558194e-01,3.091636251891760612e-01,-1.304254453696194506e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.807537199787845023e-02,8.938820010669917826e-02,3.947547602700629543e-01,-5.213148706254860931e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.280508459215651429e-03,1.564873038529047133e-01,1.781545553501353019e-01,1.787481683525238979e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.773622659980414545e-02,-9.056361335217721908e-02,2.303805328648491912e-01,-4.500344253527158861e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.124199144849155813e-02,-3.674249518669833736e-02,1.962288154998756418e-01,-1.532315233063939221e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.003781398321823753e-02,1.014233240908725686e-01,3.995145572727654137e-01,-2.173490285923567952e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.683302517658473788e-02,-8.301220872261697026e-02,3.508658303210668850e-01,-1.673350662458398391e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.779339897472366483e-02,-4.806503997599451128e-02,2.548134617913487832e-01,-1.582574229124194057e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.447476216806284438e-02,-1.477936628530182317e-01,4.123974984468118388e-01,-6.801805580686495767e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.940008246107361931e-02,3.799324560859473898e-02,2.516166984427204989e-01,-1.808205208161248190e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.864458863715125050e-02,2.000202430278403276e-01,3.661795151299129802e-01,-1.948148692075137023e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.301326289383194057e-02,-9.286726572566017524e-05,1.773171670364976360e-01,-2.341526437953258752e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.772180405117101842e-02,1.102042802436038471e-01,2.687555451433131237e-01,-3.915701446796857055e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.817001830658859174e-02,1.268473297050331516e-01,2.606144390386341825e-01,-4.454954170605728014e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.467994143188262962e-02,-1.712625131886649776e-01,3.333852096130420772e-01,-4.358708651989057908e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.368675078059959332e-02,-3.824960322322656925e-03,4.481837104084535617e-01,-6.037678150434863666e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.360432940238265220e-02,-1.314413501102295045e-01,3.257663050668833660e-01,-3.954245657853390494e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.866920730533866424e-02,-6.932691871919449689e-02,2.572598164373439689e-01,-1.440512571851078338e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.515809640879064002e-02,1.687833061371520893e-01,1.300218151025904212e-01,1.020252638809630158e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.543876499105183847e-02,-1.189263062449264913e-01,2.792991913001668935e-01,-3.104671989634386411e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.139530501285164303e-02,1.618254430635716612e-01,2.597176956404172454e-01,1.434922458649117924e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.237743293259811916e-03,-1.700065620670584421e-01,4.341562517496864726e-01,1.285973513455065595e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.889602364951679825e-02,-2.891146965138757796e-03,2.572909267580981707e-01,-5.031365422750622152e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.190874078368599404e-02,2.684254165480895460e-02,2.575692085451650737e-01,-2.185154605301057110e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.635112467578664436e-02,-1.701665050483451569e-01,3.253233168892548655e-01,-4.437269971949891340e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.402124087572346217e-02,1.809627661586418745e-01,4.227422718606931862e-01,-4.169103477593328472e-02,0.000000000000000000e+00,1.000000000000000000e+00
